Data are continuously updated and reviewed.
The format of this file is as follows:
POS.  1-8   = Date CCYYMMDD
20111215       0.0     1
20111216       0.0     1
20111217       0.0     1
20111218       0.0     1
20111219       0.0     1
20111220       0.0     1
20111221       1.5     1
20111222      18.5     1
20111223       0.0     1
20111224       0.0     1
20111225       0.0     1
20111226       0.0     1
20111227       0.0     1
20111228       0.0     1
20111229       0.0     1
20111230       0.0     1
20111231       0.0     1
20120101       9.0     1
20120102       8.6     1
20120103       0.0     1
20120104       0.0     1
20120105       0.0     1
20120106       0.0     1
20120107       0.0     1
20120108       0.0     1
20120109       0.0     1
20120110       0.0     1
20120111       0.0     1
20120112       0.0     1
20120113      13.3     1
20120114       0.0     1
20120115       0.0     1
20120116       0.0     1
20120117       0.0     1
20120118       0.0     1
20120119       0.0     1
20120120       0.0     1
20120121       0.0     1
20120122       0.0     1
20120123       5.5     1
20120124       0.0     1
20120125       0.0     1
20120126       0.0     1
20120127       0.0     1
20120128       0.0     1
20120129       0.0     1
20120130       0.0     1
20120131       0.0     1
20120201       0.0     1
20120202       0.0     1
20120203       0.0     1
20120204       0.0     1
20120205       0.0     1
20120206       4.5     1
20120207       0.0     1
20120208       0.0     1
20120209       0.0     1
20120210       2.0     1
20120211       0.0     1
20120212       0.0     1
20120213       0.0     1
20120214       0.0     1
20120215       0.0     1
20120216       0.0     1
20120217       0.0     1
20120218       0.0     1
20120219       0.0     1
20120220       1.0     1
20120221       0.0     1
20120222      17.5     1
20120223       0.0     1
20120224       0.0     1
20120225       0.0     1
20120226       0.0     1
20120227       0.0     1
20120228       0.0     1
20120229       0.0     1
20120301       0.0     1
20120302       0.0     1
20120303       8.5     1
20120304       0.0     1
20120305       0.0     1
20120306       0.0     1
20120307       0.0     1
20120308       0.0     1
20120309       0.0     1
20120310       0.0     1
20120311       0.0     1
20120312       0.0     1
20120313       0.0     1
20120314       0.0     1
20120315       0.0     1
20120316       4.5     1
20120317       0.0     1
20120318       0.0     1
20120319       0.0     1
20120320       0.0     1
20120321       0.0     1
20120322       0.0     1
20120323       0.0     1
20120324       0.0     1
20120325       0.0     1
20120326       0.0     1
20120327       0.0     1
20120328       0.0     1
20120329      45.5     1
20120330      11.5     1
20120331       0.0     1
20120401       0.0     1
20120402       0.0     1
20120403       0.0     1
20120404       0.0     1
20120405       0.0     1
20120406       0.3     1
20120407      47.5     1
20120408      17.0     1
20120409       0.2     1
20120410       0.0     1
20120411       0.0     1
20120412       0.0     1
20120413       0.0     1
20120414       6.5     1
20120415       8.0     1
20120416       0.0     1
20120417       0.0     1
20120418       0.0     1
20120419       0.0     1
20120420       0.0     1
20120421       0.2     1
20120422       0.0     1
20120423       0.0     1
20120424       0.0     1
20120425       0.0     1
20120426       9.0     1
20120427       2.0     1
20120428       8.0     1
20120429       0.0     1
20120430      43.0     1
20120501       0.0     1
20120502      27.0     1
20120503      22.0     1
20120504       2.5     1
20120505       0.4     1
20120506       0.0     1
20120507       0.0     1
20120508       0.0     1
20120509       0.0     1
20120510       0.0     1
20120511       0.0     1
20120512       0.0     1
20120513      10.0     1
20120514       0.6     1
20120515       0.0     1
20120516       0.0     1
20120517       8.0     1
20120518       9.5     1
20120519       2.5     1
20120520       1.0     1
20120521       0.0     1
20120522       0.0     1
20120523       0.0     1
20120524       2.5     1
20120525      20.5     1
20120526       0.0     1
20120527       0.0     1
20120528       0.0     1
20120529      17.5     1
20120530       0.0     1
20120531       0.0     1
20120601       0.0     1
20120602       0.0     1
20120603       0.0     1
20120604       0.0     1
20120605      12.5     1
20120606      11.0     1
20120607       0.0     1
20120608       8.0     1
20120609       1.0     1
20120610       0.0     1
20120611       0.0     1
20120612       0.0     1
20120613       0.0     1
20120614       0.0     1
20120615       0.0     1
20120616       0.0     1
20120617       0.0     1
20120618       0.0     1
20120619       0.0     1
20120620       0.0     1
20120621       0.0     1
20120622       1.0     1
20120623       0.2     1
20120624      32.0     1
20120625       0.0     1
20120626      38.0     1
20120627       1.0     1
20120628      11.0     1
20120629       8.0     1
20120630       8.6     1
20120701       2.5     1
20120702       0.0     1
20120703      28.0     1
20120704       1.0     1
20120705       0.0     1
20120706      44.0     1
20120707      18.5     1
20120708      33.5     1
20120709      22.0     1
20120710      31.5     1
20120711       0.0     1
20120712       4.5     1
20120713       2.0     1
20120714       0.0     1
20120715       8.0     1
20120716       0.0     1
20120717       0.0     1
20120718       0.0     1
20120719       0.0     1
20120720      40.5     1
20120721      29.5     1
20120722       2.0     1
20120723       0.0     1
20120724       0.0     1
20120725       0.0     1
20120726      10.0     1
20120727       0.0     1
20120728       0.0     1
20120729       0.0     1
20120730       0.0     1
20120731       7.0     1
20120801       0.0     1
20120802       0.0     1
20120803       0.0     1
20120804       1.0     1
20120805      12.8     1
20120806       3.5     1
20120807       0.6     1
20120808       0.0     1
20120809       0.0     1
20120810      33.0     1
20120811      18.5     1
20120812       1.0     1
20120813       0.0     1
20120814       6.9     1
20120815      24.0     1
20120816      12.0     1
20120817       0.0     1
20120818       1.0     1
20120819      37.0     1
20120820       0.0     1
20120821      10.0     1
20120822       0.0     1
20120823       0.0     1
20120824      11.0     1
20120825      28.5     1
20120826       8.0     1
20120827       0.0     1
20120828       0.0     1
20120829       2.0     1
20120830       0.0     1
20120831      25.5     1
20120901       0.0     1
20120902       0.5     1
20120903       0.0     1
20120904       0.0     1
20120905       0.0     1
20120906       0.0     1
20120907       0.0     1
20120908       0.2     1
20120909      32.0     1
20120910       0.0     1
20120911       0.0     1
20120912       1.0     1
20120913       7.0     1
20120914       0.0     1
20120915       0.0     1
20120916       0.0     1
20120917       1.0     1
20120918       6.0     1
20120919       0.0     1
20120920      28.0     1
20120921      19.5     1
20120922       1.0     1
20120923      39.0     1
20120924       0.0     1
20120925       0.0     1
20120926      16.0     1
20120927      19.0     1
20120928       2.5     1
20120929       1.0     1
20120930       0.0     1
20121001       0.0     1
20121002       0.0     1
20121003       8.0     1
20121004       4.5     1
20121005       0.0     1
20121006       4.0     1
20121007       1.0     1
20121008       0.0     1
20121009       0.0     1
20121010       0.0     1
20121011       0.0     1
20121012       0.0     1
20121013       0.0     1
20121014       0.0     1
20121015       0.0     1
20121016       0.0     1
20121017       0.0     1
20121018       5.0     1
20121019      12.0     1
20121020       0.0     1
20121021       0.0     1
20121022       0.0     1
20121023       0.0     1
20121024       0.0     1
20121025       0.0     1
20121026       3.0     1
20121027       0.0     1
20121028       0.0     1
20121029       0.0     1
20121030       0.0     1
20121031       0.0     1
20121101       0.0     1
20121102       0.0     1
20121103       0.0     1
20121104       0.0     1
20121105       0.0     1
20121106       0.0     1
20121107       0.0     1
20121108       0.0     1
20121109       0.0     1
20121110       0.0     1
20121111       0.0     1
20121112       0.0     1
20121113       0.0     1
20121114       0.0     1
20121115       0.0     1
20121116       6.5     1
20121117       0.0     1
20121118       0.0     1
20121119       0.0     1
20121120      10.0     1
20121121       0.0     1
20121122       0.0     1
20121123      16.0     1
20121124       5.0     1
20121125       0.0     1
20121126       0.0     1
20121127       0.0     1
20121128       0.0     1
20121129       0.0     1
20121130       0.0     1
20121201       0.0     1
20121202       0.0     1
20121203       0.0     1
20121204       0.0     1
20121205       0.0     1
20121206       0.0     1
20121207       0.0     1
20121208       0.0     1
20121209       0.0     1
20121210       0.0     1
20121211       0.0     1
20121212       0.0     1
20121213       0.0     1
20121214       0.0     1
20121215       0.0     1
20121216       0.0     1
20121217       0.0     1
20121218       0.0     1
20121219       0.0     1
20121220       0.0     1
20121221       0.0     1
20121222       0.0     1
20121223       0.0     1
20121224       6.8     1
20121225       0.0     1
20121226       0.0     1
20121227       0.0     1
20121228       0.0     1
20121229       0.0     1
20121230       0.0     1
20121231       0.0     1
20130101       0.0     1
20130102       0.0     1
20130103       9.3     1
20130104       0.0     1
20130105       0.0     1
20130106       0.0     1
20130107       0.0     1
20130108       0.0     1
20130109      15.0     1
20130110       1.5     1
20130111       0.0     1
20130112       0.0     1
20130113       0.0     1
20130114       0.0     1
20130115       0.0     1
20130116       0.3     1
20130117       0.0     1
20130118       0.0     1
20130119       0.0     1
20130120       0.0     1
20130121       0.0     1
20130122       0.0     1
20130123       0.0     1
20130124       0.6     1
20130125       0.0     1
20130126       0.0     1
20130127       0.0     1
20130128       0.0     1
20130129       0.0     1
20130130       0.0     1
20130131       0.0     1
20130201       0.0     1
20130202       0.0     1
20130203       0.0     1
20130204       0.0     1
20130205       0.0     1
20130206       0.0     1
20130207       0.0     1
20130208       0.0     1
20130209      15.0     1
20130210      14.5     1
20130211       0.0     1
20130212       0.0     1
20130213       7.5     1
20130214       0.5     1
20130215       0.0     1
20130216       0.0     1
20130217       0.0     1
20130218       0.4     1
20130219       5.0     1
20130220       0.0     1
20130221       0.0     1
20130222       0.0     1
20130223       0.0     1
20130224       0.0     1
20130225       0.0     1
20130226       0.0     1
20130227       9.0     1
20130228       0.0     1
20130301       0.0     1
20130302       0.0     1
20130303       0.0     1
20130304       0.0     1
20130305       0.0     1
20130306       0.0     1
20130307       6.5     1
20130308      58.7     1
20130309       0.0     1
20130310       0.0     1
20130311       0.0     1
20130312       0.0     1
20130313       0.0     1
20130314       0.0     1
20130315       2.0     1
20130316       0.0     1
20130317       0.0     1
20130318       1.0     1
20130319       0.0     1
20130320       0.0     1
20130321       0.0     1
20130322       3.0     1
20130323       0.0     1
20130324       0.0     1
20130325       0.0     1
20130326       0.0     1
20130327       0.0     1
20130328       3.5     1
20130329       0.0     1
20130330       0.0     1
20130331       5.7     1
20130401      46.0     1
20130402       4.0     1
20130403       0.0     1
20130404       0.0     1
20130405       0.0     1
20130406       0.0     1
20130407       7.0     1
20130408       8.5     1
20130409       0.3     1
20130410       0.0     1
20130411       0.0     1
20130412       0.0     1
20130413       0.0     1
20130414       0.0     1
20130415       0.0     1
20130416      79.0     1
20130417      79.6     1
20130418       0.0     1
20130419       0.0     1
20130420       0.0     1
20130421       0.0     1
20130422       0.0     1
20130423       0.0     1
20130424       0.0     1
20130425       0.0     1
20130426       0.0     1
20130427       0.0     1
20130428       0.0     1
20130429       0.0     1
20130430       0.0     1
20130501       4.5     1
20130502      12.0     1
20130503       0.0     1
20130504       0.0     1
20130505       0.0     1
20130506       0.0     1
20130507       0.0     1
20130508       8.0     1
20130509       0.0     1
20130510       0.0     1
20130511       0.0     1
20130512       0.0     1
20130513       0.0     1
20130514       0.0     1
20130515       0.0     1
20130516       0.0     1
20130517       0.0     1
20130518       0.0     1
20130519       0.0     1
20130520       0.0     1
20130521       0.5     1
20130522       0.0     1
20130523       0.0     1
20130524       0.0     1
20130525      26.0     1
20130526      80.0     1
20130527      10.5     1
20130528       8.0     1
20130529      27.5     1
20130530       0.0     1
20130531       0.0     1
20130601      79.9     1
20130602      27.1     1
20130603      13.5     1
20130604       3.3     1
20130605       0.2     1
20130606       0.0     1
20130607       0.0     1
20130608      10.6     1
20130609       0.0     1
20130610       0.0     1
20130611       0.0     1
20130612      17.1     1
20130613      16.2     1
20130614      36.7     1
20130615       2.0     1
20130616       0.0     1
20130617       0.0     1
20130618       9.0     1
20130619       0.0     1
20130620       0.0     1
20130621      20.0     1
20130622       0.0     1
20130623       0.0     1
20130624      47.0     1
20130625      10.5     1
20130626       8.0     1
20130627       0.0     1
20130628       0.0     1
20130629       0.0     1
20130630       0.0     1
20130701       0.0     1
20130702       0.0     1
20130703       0.0     1
20130704       0.0     1
20130705       0.0     1
20130706      13.5     1
20130707       5.0     1
20130708       0.0     1
20130709       0.0     1
20130710       0.0     1
20130711       0.0     1
20130712       0.0     1
20130713       3.0     1
20130714       2.8     1
20130715       2.5     1
20130716       1.0     1
20130717       0.0     1
20130718      62.4     1
20130719      29.5     1
20130720       0.0     1
20130721       0.0     1
20130722      20.7     1
20130723       6.0     1
20130724       0.5     1
20130725       0.0     1
20130726      34.5     1
20130727      21.0     1
20130728       6.5     1
20130729       0.0     1
20130730       0.0     1
20130731       0.0     1
20130801       0.0     1
20130802       0.0     1
20130803       0.0     1
20130804       0.0     1
20130805       0.0     1
20130806      20.3     1
20130807       9.5     1
20130808       0.7     1
20130809       0.0     1
20130810       0.0     1
20130811       0.0     1
20130812      73.0     1
20130813      17.0     1
20130814      11.5     1
20130815      60.0     1
20130816      30.0     1
20130817       7.0     1
20130818       0.0     1
20130819       0.0     1
20130820       6.0     1
20130821      51.0     1
20130822       0.0     1
20130823       0.0     1
20130824       0.0     1
20130825       0.0     1
20130826       0.0     1
20130827      35.3     1
20130828      95.5     1
20130829      18.0     1
20130830      21.0     1
20130831      18.0     1
20130901       0.0     1
20130902      15.5     1
20130903       0.0     1
20130904       0.0     1
20130905       0.0     1
20130906       0.0     1
20130907       0.0     1
20130908       4.0     1
20130909       0.0     1
20130910       1.8     1
20130911       0.0     1
20130912       0.0     1
20130913      45.5     1
20130914       6.0     1
20130915      19.5     1
20130916      20.0     1
20130917      16.0     1
20130918       0.0     1
20130919      48.0     1
20130920      21.0     1
20130921       6.0     1
20130922       0.0     1
20130923       1.0     1
20130924       0.0     1
20130925       0.0     1
20130926      40.5     1
20130927       4.0     1
20130928       0.0     1
20130929       0.0     1
20130930       0.0     1
20131001       0.0     1
20131002       0.0     1
20131003       0.0     1
20131004       3.0     1
20131005       0.0     1
20131006       0.0     1
20131007       0.0     1
20131008       0.0     1
20131009       0.0     1
20131010       0.0     1
20131011       1.9     1
20131012       2.5     1
20131013       0.0     1
20131014       0.0     1
20131015       0.0     1
20131016       0.0     1
20131017       0.0     1
20131018       0.0     1
20131019       0.0     1
20131020       0.0     1
20131021       0.0     1
20131022       0.3     1
20131023       0.0     1
20131024       0.0     1
20131025       0.0     1
20131026       0.0     1
20131027       0.0     1
20131028       0.0     1
20131029      14.0     1
20131030      12.0     1
20131031      23.0     1
20131101       0.0     1
20131102       0.0     1
20131103       0.0     1
20131104       0.0     1
20131105       0.0     1
20131106       8.5     1
20131107       1.0     1
20131108       1.0     1
20131109       0.0     1
20131110       0.0     1
20131111       0.0     1
20131112       0.0     1
20131113       0.0     1
20131114       0.0     1
20131115      82.0     1
20131116      20.0     1
20131117       0.0     1
20131118       0.0     1
20131119       7.5     1
20131120       0.0     1
20131121       0.0     1
20131122       0.0     1
20131123       0.0     1
20131124       0.0     1
20131125       0.0     1
20131126       0.0     1
20131127       0.0     1
20131128       0.0     1
20131129       0.0     1
20131130       0.0     1
20131201       0.0     1
20131202       0.0     1
20131203       1.5     1
20131204       0.0     1
20131205       0.0     1
20131206       0.0     1
20131207       0.0     1
20131208       0.0     1
20131209       0.0     1
20131210       0.0     1
20131211       0.0     1
20131212       0.0     1
20131213       0.0     1
20131214       0.0     1
20131215       0.0     1
20131216       0.0     1
20131217       0.0     1
20131218       0.0     1
20131219       0.0     1
20131220       0.0     1
20131221       0.0     1
20131222       0.0     1
20131223       0.0     1
20131224       0.0     1
20131225       0.0     1
20131226       0.0     1
20131227       0.0     1
20131228      10.0     1
20131229       0.0     1
20131230       0.0     1
20131231       0.0     1
20140101       0.0     1
20140102       0.0     1
20140103       0.0     1
20140104       0.0     1
20140105       2.0     1
20140106      11.6     1
20140107       7.7     1
20140108      40.0     1
20140109       8.8     1
20140110       0.0     1
20140111       0.0     1
20140112       0.0     1
20140113       0.0     1
20140114       0.0     1
20140115       0.0     1
20140116       0.0     1
20140117       0.0     1
20140118       0.0     1
20140119       0.0     1
20140120       0.0     1
20140121       0.0     1
20140122       0.0     1
20140123       4.6     1
20140124       0.0     1
20140125       0.0     1
20140126       0.0     1
20140127       0.0     1
20140128       0.1     1
20140129       0.0     1
20140130       0.0     1
20140131       0.0     1
20140201       0.0     1
20140202       0.0     1
20140203       0.0     1
20140204       0.0     1
20140205       0.0     1
20140206       0.0     1
20140207       5.5     1
20140208       0.0     1
20140209       0.0     1
20140210       0.0     1
20140211       0.0     1
20140212       0.0     1
20140213       0.0     1
20140214       0.0     1
20140215       0.0     1
20140216       0.0     1
20140217       0.0     1
20140218       0.0     1
20140219       4.2     1
20140220       0.0     1
20140221       0.0     1
20140222       0.0     1
20140223       0.0     1
20140224       0.0     1
20140225       0.0     1
20140226       0.0     1
20140227       0.0     1
20140228       0.0     1
20140301       0.0     1
20140302      25.2     1
20140303       0.0     1
20140304       0.0     1
20140305       0.0     1
20140306       0.0     1
20140307       0.0     1
20140308       0.0     1
20140309       0.0     1
20140310       0.0     1
20140311       0.7     1
20140312       0.0     1
20140313       0.0     1
20140314       0.0     1
20140315       0.0     1
20140316       0.0     1
20140317       0.0     1
20140318       7.5     1
20140319       8.0     1
20140320       0.0     1
20140321       0.0     1
20140322       0.0     1
20140323      13.5     1
20140324      13.0     1
20140325      50.0     1
20140326      27.0     1
20140327       0.0     1
20140328       0.0     1
20140329       0.0     1
20140330       0.0     1
20140331       6.0     1
20140401      64.5     1
20140402       8.0     1
20140403       0.0     1
20140404       3.0     1
20140405       0.0     1
20140406       0.0     1
20140407       0.0     1
20140408       0.0     1
20140409       0.0     1
20140410       0.0     1
20140411       0.0     1
20140412       0.0     1
20140413       0.0     1
20140414       0.0     1
20140415       0.0     1
20140416       0.0     1
20140417       0.0     1
20140418       0.0     1
20140419       0.0     1
20140420       0.0     1
20140421       0.0     1
20140422       0.0     1
20140423       0.0     1
20140424       0.0     1
20140425       0.0     1
20140426       0.0     1
20140427       0.0     1
20140428       0.0     1
20140429       0.0     1
20140430       0.0     1
20140501       0.0     1
20140502       0.0     1
20140503       0.0     1
20140504      24.2     1
20140505       0.0     1
20140506       0.0     1
20140507       0.0     1
20140508      56.4     1
20140509       6.5     1
20140510       0.0     1
20140511       0.0     1
20140512       0.0     1
20140513       0.0     1
20140514       0.0     1
20140515      36.5     1
20140516       0.0     1
20140517       0.0     1
20140518       0.0     1
20140519       0.0     1
20140520       1.5     1
20140521       0.0     1
20140522       0.0     1
20140523       0.0     1
20140524       0.0     1
20140525       0.0     1
20140526       0.0     1
20140527      11.0     1
20140528      28.5     1
20140529      15.2     1
20140530       0.0     1
20140531      48.4     1
20140601       2.5     1
20140602       6.2     1
20140603      55.7     1
20140604      17.2     1
20140605       6.0     1
20140606       0.0     1
20140607       0.0     1
20140608      32.2     1
20140609      35.0     1
20140610       0.0     1
20140611       0.0     1
20140612       0.0     1
20140613       1.5     1
20140614      92.5     1
20140615      28.5     1
20140616       0.0     1
20140617       0.0     1
20140618      28.5     1
20140619       0.0     1
20140620       0.0     1
20140621       0.0     1
20140622       0.0     1
20140623       0.0     1
20140624       0.0     1
20140625      42.0     1
20140626      12.0     1
20140627       0.0     1
20140628       0.0     1
20140629       0.0     1
20140630       0.0     1
20140701       7.5     1
20140702      39.0     1
20140703       6.9     1
20140704      62.5     1
20140705       7.5     1
20140706       7.5     1
20140707       0.0     1
20140708       0.0     1
20140709       0.0     1
20140710       0.0     1
20140711       0.0     1
20140712       0.0     1
20140713       1.0     1
20140714       0.0     1
20140715       0.0     1
20140716       6.0     1
20140717      77.0     1
20140718      31.0     1
20140719       2.0     1
20140720       0.0     1
20140721       0.0     1
20140722       0.0     1
20140723       0.0     1
20140724      32.0     1
20140725      28.0     1
20140726      21.0     1
20140727       0.0     1
20140728       0.0     1
20140729       0.0     1
20140730       0.0     1
20140731       0.0     1
20140801       0.0     1
20140802       0.0     1
20140803       0.0     1
20140804      76.0     1
20140805      10.5     1
20140806      23.0     1
20140807       0.0     1
20140808       0.0     1
20140809       0.0     1
20140810       0.0     1
20140811       0.0     1
20140812       0.1     1
20140813      28.5     1
20140814       0.1     1
20140815       0.0     1
20140816       0.0     1
20140817       0.0     1
20140818       6.0     1
20140819       8.5     1
20140820      36.5     1
20140821      27.0     1
20140822       0.0     1
20140823       0.0     1
20140824       0.0     1
20140825      19.4     1
20140826       4.0     1
20140827      36.0     1
20140828      19.8     1
20140829       0.0     1
20140830       0.0     1
20140831       0.0     1
20140901       0.0     1
20140902       0.0     1
20140903       0.0     1
20140904       0.0     1
20140905       0.0     1
20140906       8.0     1
20140907       0.0     1
20140908       0.0     1
20140909       0.0     1
20140910       0.0     1
20140911       0.0     1
20140912       0.0     1
20140913       0.0     1
20140914       0.0     1
20140915       0.0     1
20140916       0.0     1
20140917      15.5     1
20140918      17.0     1
20140919       2.5     1
20140920       0.0     1
20140921       0.0     1
20140922       0.0     1
20140923       0.0     1
20140924       0.0     1
20140925       0.0     1
20140926       0.0     1
20140927       0.0     1
20140928       0.0     1
20140929       0.0     1
20140930       0.0     1
20141001       0.0     1
20141002       0.0     1
20141003       0.0     1
20141004       0.0     1
20141005       0.0     1
20141006       0.0     1
20141007       0.3     1
20141008       2.0     1
20141009       0.0     1
20141010       0.0     1
20141011       0.0     1
20141012       0.0     1
20141013       0.0     1
20141014       0.0     1
20141015       1.3     1
20141016       2.0     1
20141017       0.0     1
20141018       0.0     1
20141019       0.0     1
20141020       0.0     1
20141021       0.0     1
20141022       0.0     1
20141023       0.0     1
20141024       0.0     1
20141025       0.0     1
20141026       0.0     1
20141027       0.0     1
20141028       0.0     1
20141029       0.7     1
20141030       0.0     1
20141031       0.0     1
20141101       0.0     1
20141102       0.0     1
20141103       4.3     1
20141104       5.0     1
20141105       0.0     1
20141106       0.0     1
20141107       0.0     1
20141108       0.0     1
20141109       0.0     1
20141110       0.0     1
20141111       0.0     1
20141112      11.0     1
20141113       0.0     1
20141114      12.0     1
20141115       0.0     1
20141116       0.0     1
20141117       0.0     1
20141118       0.0     1
20141119       0.0     1
20141120       0.0     1
20141121       0.0     1
20141122       0.0     1
20141123       0.0     1
20141124       0.0     1
20141125       0.0     1
20141126      15.0     1
20141127       1.0     1
20141128       0.0     1
20141129       0.0     1
20141130       0.0     1
20141201       0.0     1
20141202       0.0     1
20141203       0.0     1
20141204       0.0     1
20141205       0.0     1
20141206       0.0     1
20141207       0.0     1
20141208       0.0     1
20141209       0.0     1
20141210       0.0     1
20141211       0.0     1
20141212       0.0     1
20141213       0.0     1
20141214       0.0     1
20141215       0.0     1
20141216       0.0     1
20141217       0.0     1
20141218       0.0     1
20141219       0.0     1
20141220       0.0     1
20141221       0.0     1
20141222       0.0     1
20141223       0.0     1
20141224       0.0     1
20141225      42.0     1
20141226       0.0     1
20141227       0.0     1
20141228       0.0     1
20141229       0.0     1
20141230       0.0     1
20141231       0.0     1
20150101       0.0     1
20150102       0.0     1
20150103       0.0     1
20150104       4.0     1
20150105      26.0     1
20150106       0.0     1
20150107       0.0     1
20150108       0.0     1
20150109       0.0     1
20150110       0.0     1
20150111       0.0     1
20150112       0.0     1
20150113       0.0     1
20150114       0.0     1
20150115      32.0     1
20150116       0.0     1
20150117       0.0     1
20150118       0.0     1
20150119       0.0     1
20150120       0.0     1
20150121       0.0     1
20150122       0.0     1
20150123       0.0     1
20150124       0.0     1
20150125       0.0     1
20150126       0.0     1
20150127       0.0     1
20150128       0.0     1
20150129       0.0     1
20150130      14.0     1
20150131       0.0     1
20150201       0.0     1
20150202       0.0     1
20150203       0.0     1
20150204       0.0     1
20150205       0.0     1
20150206       0.0     1
20150207       0.0     1
20150208       0.0     1
20150209       0.0     1
20150210       0.0     1
20150211       0.0     1
20150212       0.0     1
20150213       8.0     1
20150214       0.0     1
20150215       0.0     1
20150216       0.0     1
20150217       0.0     1
20150218       0.4     1
20150219       0.0     1
20150220       0.3     1
20150221       0.0     1
20150222       0.0     1
20150223       0.0     1
20150224       0.0     1
20150225       0.0     1
20150226       0.0     1
20150227       0.0     1
20150228       0.0     1
20150301       0.0     1
20150302       0.0     1
20150303       0.0     1
20150304       0.0     1
20150305       0.0     1
20150306       0.0     1
20150307       0.0     1
20150308       0.0     1
20150309       0.0     1
20150310       0.0     1
20150311       0.0     1
20150312       0.0     1
20150313       0.0     1
20150314       0.0     1
20150315       0.0     1
20150316       2.5     1
20150317       0.0     1
20150318       0.0     1
20150319       0.0     1
20150320       0.5     1
20150321       0.0     1
20150322       0.0     1
20150323       0.0     1
20150324       0.0     1
20150325       0.0     1
20150326       0.0     1
20150327       0.0     1
20150328       0.0     1
20150329       0.0     1
20150330       0.0     1
20150331       0.0     1
20150401       0.0     1
20150402       0.0     1
20150403       0.0     1
20150404       0.0     1
20150405       0.0     1
20150406       0.0     1
20150407       0.0     1
20150408       0.0     1
20150409       0.0     1
20150410       0.0     1
20150411       0.0     1
20150412       0.0     1
20150413       0.0     1
20150414       0.2     1
20150415       3.5     1
20150416       0.0     1
20150417       0.0     1
20150418       0.0     1
20150419       0.0     1
20150420       0.0     1
20150421       0.0     1
20150422       0.0     1
20150423       0.0     1
20150424       0.0     1
20150425       0.0     1
20150426       0.0     1
20150427       0.0     1
20150428       4.0     1
20150429       2.0     1
20150430       1.0     1
20150501       0.0     1
20150502       0.0     1
20150503       0.0     1
20150504       0.0     1
20150505       0.0     1
20150506       0.0     1
20150507       0.0     1
20150508       0.0     1
20150509       0.0     1
20150510       0.0     1
20150511       0.0     1
20150512       0.0     1
20150513       8.0     1
20150514       0.0     1
20150515      15.0     1
20150516       0.0     1
20150517       0.0     1
20150518       0.0     1
20150519       2.3     1
20150520       0.0     1
20150521       0.0     1
20150522       0.0     1
20150523       2.0     1
20150524       0.0     1
20150525      13.5     1
20150526      31.5     1
20150527       0.0     1
20150528       2.0     1
20150529      37.0     1
20150530      15.2     1
20150531       0.3     1
20150601       0.0     1
20150602      19.5     1
20150603      19.8     1
20150604       0.5     1
20150605       0.0     1
20150606       0.0     1
20150607       0.0     1
20150608       0.0     1
20150609       0.0     1
20150610       0.0     1
20150611       0.0     1
20150612       0.0     1
20150613       0.0     1
20150614       4.0     1
20150615      52.0     1
20150616      25.0     1
20150617       0.0     1
20150618       0.0     1
20150619       0.0     1
20150620       0.0     1
20150621       0.0     1
20150622       0.0     1
20150623      56.0     1
20150624      10.5     1
20150625       0.0     1
20150626       0.0     1
20150627       5.5     1
20150628      16.5     1
20150629       6.0     1
20150630       0.0     1
20150701       0.0     1
20150702       0.0     1
20150703       0.0     1
20150704       0.0     1
20150705       0.0     1
20150706       0.0     1
20150707       0.0     1
20150708       0.0     1
20150709       0.0     1
20150710       0.0     1
20150711      17.4     1
20150712       1.8     1
20150713       0.0     1
20150714       0.0     1
20150715       0.0     1
20150716       4.5     1
20150717     127.0     1
20150718       0.0     1
20150719       0.0     1
20150720       0.0     1
20150721       0.0     1
20150722      22.5     1
20150723      32.0     1
20150724       3.0     1
20150725       0.0     1
20150726       0.0     1
20150727       0.0     1
20150728       0.0     1
20150729      60.0     1
20150730      17.0     1
20150731       0.0     1
20150801       0.0     1
20150802       0.0     1
20150803      19.5     1
20150804       5.0     1
20150805       0.0     1
20150806       0.0     1
20150807       0.0     1
20150808       0.0     1
20150809       0.0     1
20150810       0.0     1
20150811       0.0     1
20150812       6.5     1
20150813      24.0     1
20150814       0.0     1
20150815      49.6     1
20150816       2.5     1
20150817       0.0     1
20150818       0.0     1
20150819       0.0     1
20150820       0.0     1
20150821       0.0     1
20150822       0.0     1
20150823       0.0     1
20150824      13.0     1
20150825       1.5     1
20150826       0.0     1
20150827       0.0     1
20150828       0.0     1
20150829       0.0     1
20150830       7.5     1
20150831       4.5     1
20150901       0.0     1
20150902       0.0     1
20150903       0.0     1
20150904       0.0     1
20150905       0.0     1
20150906       7.0     1
20150907      18.0     1
20150908       0.0     1
20150909       0.0     1
20150910      18.0     1
20150911       0.0     1
20150912       0.0     1
20150913       0.0     1
20150914       2.5     1
20150915       9.0     1
20150916       0.0     1
20150917       0.0     1
20150918       0.0     1
20150919       0.0     1
20150920       0.0     1
20150921       0.0     1
20150922       0.0     1
20150923       0.0     1
20150924       0.0     1
20150925       2.5     1
20150926       6.0     1
20150927       1.5     1
20150928       0.0     1
20150929       8.5     1
20150930       7.5     1
20151001       0.0     1
20151002       4.0     1
20151003       9.5     1
20151004       0.0     1
20151005       0.0     1
20151006       0.0     1
20151007       0.0     1
20151008       0.0     1
20151009      14.5     1
